Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Estonia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Ethiopia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Falkland Islands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Fiji,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Finland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
France,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.33247753,4.41742807,3.153930374,3.422940417,3.533033343,3.352997806,2.911027473,2.586024406,2.262021348,2.067019508,1.878017724,1.910018026,2.710025576,2.380022462,2.190020669,1.790016893,1.85001746,1.630015383,1.470013873,1.380013024,1.350012741,1.12001057,1.023009655,0.340003209,0.01700016,0.021000198,#N/A,#N/A,#N/A,#N/A
French Guiana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
French Southern and Antarctic Lands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Gabon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.491882501,2.485207893,2.690025387,2.690025387,2.579947894,2.579947894,2.580024349,2.580024349,2.580024349,2.580024349,2.500023594,2.380022462,2.300021707,2.150020291,2.100019819,2.100019819,2.100019819,2.08001963,2.08001963,2.08001963,2.08001963,2.180020574,2.495023547,2.368022348,2.370022367,2.57802433,#N/A,#N/A,#N/A,#N/A
Gambia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.491882501,2.485207893,2.690025387,2.690025387,2.579947894,2.579947894,2.580024349,2.580024349,2.580024349,2.580024349,2.500023594,2.380022462,2.300021707,2.150020291,2.100019819,2.100019819,2.100019819,2.08001963,2.08001963,2.08001963,2.08001963,2.180020574,2.495023547,2.368022348,2.370022367,2.57802433,#N/A,#N/A,#N/A,#N/A
Georgia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.020104961,#N/A,#N/A,#N/A,#N/A,0.060000566,0.060000566,0.060000566,0.060000566,0.060000566,0.013000123,0.020000189,0.020000189,0.015000142,0.010000094,0.010000094,0.008000076,0.010000094,0.005000047,0.003000028,0.002000019,0.002000019,0.001000009,0.010000094,#N/A,#N/A,#N/A,#N/A
Germany,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19.566941,19.64622817,19.60817033,20.768196,21.68419162,23.33422022,22.88521598,22.27521022,25.01823611,23.66722336,23.83622496,23.89122548,23.13421833,21.15119962,20.90019725,21.72020499,21.44720241,19.04817977,18.77717721,16.10315197,15.89915005,14.07613284,13.16312423,10.40209817,9.55009013,#N/A,#N/A,#N/A,#N/A
